age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
58,40,Private,Some-college,Divorced,White-Collar,Other,Female,0
27,40,Private,Bachelors,Single,White-Collar,White,Male,0
38,40,Government,Bachelors,Married,White-Collar,White,Male,1
31,25,Private,School,Single,Blue-Collar,White,Male,0
28,36,Private,HS-grad,Divorced,Blue-Collar,White,Female,0
26,40,Government,Bachelors,Single,Service,White,Male,0
31,65,Private,Bachelors,Married,Sales,White,Male,0
37,60,Private,Bachelors,Single,White-Collar,Other,Male,1
51,40,Private,HS-grad,Divorced,Service,White,Female,0
34,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
37,40,Private,HS-grad,Married,Blue-Collar,White,Male,1
58,50,Private,HS-grad,Married,Blue-Collar,White,Male,0
53,40,Private,HS-grad,Widowed,Blue-Collar,White,Female,0
35,35,Private,HS-grad,Divorced,Service,White,Female,0
25,40,Private,Assoc,Single,Service,White,Female,0
36,35,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
47,44,Private,Some-college,Divorced,Service,White,Female,0
40,45,Private,Some-college,Divorced,Service,White,Male,0
29,40,Private,Assoc,Married,Professional,White,Male,0
57,50,Private,Bachelors,Married,White-Collar,White,Male,1
47,50,Private,Bachelors,Divorced,Blue-Collar,White,Female,0
21,20,Private,Some-college,Single,Sales,White,Female,0
64,35,Private,School,Separated,Service,White,Female,0
24,40,Government,Some-college,Single,Service,Other,Male,0
51,50,Private,Masters,Married,White-Collar,White,Male,1
40,40,Private,Some-college,Single,White-Collar,White,Female,0
20,30,Other/Unknown,Some-college,Single,Other/Unknown,Other,Male,0
20,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
52,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
26,40,Private,HS-grad,Single,White-Collar,White,Female,0
23,60,Self-Employed,School,Single,Blue-Collar,White,Male,0
26,25,Private,Bachelors,Single,Service,White,Female,0
46,40,Private,Some-college,Single,Blue-Collar,White,Male,0
61,40,Private,HS-grad,Married,Service,Other,Male,0
51,40,Other/Unknown,Some-college,Divorced,Other/Unknown,White,Female,0
20,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
32,38,Private,Some-college,Single,Blue-Collar,White,Male,0
44,40,Government,Some-college,Married,White-Collar,White,Male,1
37,40,Private,Some-college,Divorced,Blue-Collar,White,Male,0
34,30,Private,Bachelors,Married,Service,White,Male,1
22,43,Private,Some-college,Separated,Sales,White,Female,0
35,35,Private,HS-grad,Married,White-Collar,White,Male,0
73,15,Private,HS-grad,Widowed,Sales,White,Female,0
22,37,Private,HS-grad,Single,Blue-Collar,White,Male,0
41,40,Private,Masters,Married,Professional,White,Male,0
34,50,Private,Bachelors,Married,Sales,White,Male,1
57,40,Private,Some-college,Married,Blue-Collar,White,Male,1
32,40,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Male,0
33,99,Self-Employed,Assoc,Divorced,Service,White,Female,0
78,20,Other/Unknown,School,Married,Other/Unknown,White,Male,0
80,25,Self-Employed,School,Married,White-Collar,White,Male,0
37,40,Private,School,Married,Blue-Collar,White,Male,0
40,40,Private,Some-college,Married,Blue-Collar,White,Male,0
32,40,Private,Masters,Single,White-Collar,White,Female,0
36,40,Private,Bachelors,Married,Professional,White,Male,1
35,45,Private,Bachelors,Single,Sales,White,Male,1
23,50,Private,HS-grad,Single,Service,White,Male,0
33,55,Private,HS-grad,Married,Blue-Collar,White,Male,1
30,40,Private,Some-college,Single,Blue-Collar,White,Male,0
17,15,Private,School,Single,Sales,White,Female,0
34,50,Private,Assoc,Married,Blue-Collar,White,Male,0
48,45,Private,School,Married,Blue-Collar,Other,Female,0
30,40,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
21,40,Private,HS-grad,Single,White-Collar,Other,Female,0
49,60,Private,HS-grad,Married,Sales,White,Male,1
30,55,Private,Prof-school,Divorced,Sales,White,Male,0
17,15,Private,School,Single,Sales,White,Male,0
22,35,Private,School,Married,Service,White,Male,0
33,60,Self-Employed,Prof-school,Married,Professional,White,Male,1
30,40,Private,Some-college,Married,Blue-Collar,White,Male,1
57,40,Private,Some-college,Single,White-Collar,White,Female,0
39,40,Private,Masters,Single,Professional,White,Female,1
36,50,Private,Some-college,Married,Sales,Other,Male,1
55,40,Government,HS-grad,Married,Service,White,Male,1
20,20,Government,HS-grad,Single,White-Collar,White,Male,0
53,56,Private,School,Married,Blue-Collar,Other,Male,0
47,38,Government,Some-college,Married,Service,White,Male,0
34,40,Private,School,Married,Blue-Collar,White,Male,0
20,15,Private,Some-college,Single,Blue-Collar,Other,Male,0
23,40,Private,School,Separated,Service,White,Male,0
19,3,Private,Some-college,Single,Service,White,Male,0
41,40,Private,Some-college,Married,White-Collar,White,Female,1
69,50,Government,Doctorate,Married,Professional,White,Male,1
61,35,Government,HS-grad,Widowed,White-Collar,White,Female,0
43,44,Private,HS-grad,Married,Blue-Collar,White,Male,0
26,50,Private,Bachelors,Single,Professional,White,Male,0
27,35,Government,Bachelors,Single,Professional,White,Male,0
53,40,Private,HS-grad,Divorced,Blue-Collar,White,Female,0
35,40,Private,HS-grad,Divorced,White-Collar,White,Female,0
51,45,Private,School,Married,Blue-Collar,White,Male,0
41,35,Government,Bachelors,Married,Professional,White,Male,0
54,40,Private,Some-college,Married,Blue-Collar,White,Male,1
37,40,Government,Some-college,Single,Blue-Collar,White,Male,0
35,45,Private,HS-grad,Married,Sales,White,Male,0
57,37,Government,Bachelors,Divorced,White-Collar,White,Male,0
29,40,Private,School,Married,White-Collar,White,Female,0
47,40,Self-Employed,Prof-school,Married,Professional,White,Male,1
28,35,Private,Some-college,Single,Service,White,Female,0
21,32,Private,Some-college,Single,Service,White,Male,0
71,40,Private,Assoc,Single,White-Collar,White,Female,0
26,40,Private,Some-college,Married,White-Collar,White,Female,0
32,60,Private,Bachelors,Married,White-Collar,White,Male,1
32,40,Private,School,Married,Blue-Collar,White,Male,0
24,40,Private,Bachelors,Single,Service,White,Male,0
37,25,Private,School,Single,Blue-Collar,White,Female,0
19,35,Other/Unknown,Some-college,Single,Other/Unknown,White,Female,0
44,45,Self-Employed,Some-college,Divorced,Sales,White,Male,1
30,40,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Female,0
50,40,Private,HS-grad,Divorced,White-Collar,White,Female,0
51,32,Private,HS-grad,Widowed,Service,White,Female,0
42,40,Government,Some-college,Divorced,Service,White,Female,0
19,10,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Male,0
43,40,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
79,6,Private,HS-grad,Married,Professional,White,Male,0
44,40,Private,School,Married,Service,White,Male,0
24,40,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Female,0
56,45,Private,Bachelors,Married,Professional,White,Male,1
35,55,Private,Masters,Single,White-Collar,White,Female,0
26,50,Private,Some-college,Married,Sales,White,Male,0
30,40,Government,Some-college,Single,Service,Other,Male,0
37,40,Private,Some-college,Married,Service,White,Female,0
48,70,Private,HS-grad,Married,Blue-Collar,White,Male,1
25,55,Private,Masters,Single,Sales,White,Male,0
34,40,Private,Some-college,Married,Blue-Collar,White,Male,0
37,40,Private,Bachelors,Married,White-Collar,White,Male,1
42,50,Private,Some-college,Married,Service,White,Male,1
62,40,Government,Bachelors,Divorced,Professional,White,Male,1
57,25,Government,HS-grad,Married,Blue-Collar,White,Male,1
37,40,Private,Bachelors,Single,Blue-Collar,White,Male,0
34,65,Private,HS-grad,Married,Service,White,Female,0
26,40,Private,Bachelors,Single,White-Collar,White,Female,0
40,38,Private,HS-grad,Divorced,White-Collar,White,Female,0
45,50,Private,Bachelors,Married,Service,White,Male,1
40,40,Private,HS-grad,Single,Service,White,Male,0
19,10,Private,Some-college,Single,White-Collar,White,Female,0
37,57,Private,Some-college,Married,White-Collar,White,Male,0
36,52,Self-Employed,Some-college,Married,White-Collar,White,Male,0
22,40,Other/Unknown,School,Single,Other/Unknown,Other,Male,0
54,40,Government,Masters,Married,White-Collar,White,Male,1
43,40,Self-Employed,Some-college,Married,White-Collar,White,Male,0
48,46,Private,HS-grad,Married,Blue-Collar,White,Male,0
24,40,Private,School,Single,Service,White,Male,0
28,20,Private,HS-grad,Single,Service,White,Male,0
49,45,Private,Some-college,Married,White-Collar,White,Male,1
25,95,Private,HS-grad,Single,Blue-Collar,White,Male,0
21,36,Private,HS-grad,Single,Sales,White,Female,0
26,50,Private,Bachelors,Single,Professional,White,Male,0
21,30,Private,Some-college,Single,Service,White,Female,0
34,35,Private,HS-grad,Single,White-Collar,White,Female,0
47,35,Private,Some-college,Married,White-Collar,White,Female,0
27,30,Private,HS-grad,Single,Service,Other,Female,0
39,40,Government,Some-college,Divorced,White-Collar,Other,Female,0
59,40,Government,HS-grad,Widowed,Blue-Collar,White,Male,0
28,40,Government,HS-grad,Married,Service,White,Male,0
27,25,Private,Assoc,Married,White-Collar,Other,Female,0
53,40,Private,Bachelors,Married,White-Collar,Other,Male,1
38,40,Government,Some-college,Divorced,Blue-Collar,Other,Female,0
48,40,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
40,40,Private,HS-grad,Single,Blue-Collar,White,Female,0
54,55,Private,Some-college,Divorced,Blue-Collar,White,Male,0
22,50,Private,Some-college,Single,Blue-Collar,White,Male,0
39,70,Self-Employed,HS-grad,Married,Sales,White,Male,0
72,25,Private,Some-college,Widowed,White-Collar,White,Female,0
33,32,Private,HS-grad,Single,Service,Other,Male,0
37,40,Private,HS-grad,Single,Service,White,Male,0
32,50,Private,Prof-school,Single,Sales,White,Female,1
47,40,Government,Some-college,Married,White-Collar,White,Male,0
33,45,Private,HS-grad,Single,Sales,White,Male,0
18,15,Private,Some-college,Single,Sales,White,Female,0
47,40,Government,HS-grad,Married,Blue-Collar,White,Male,0
25,40,Private,Some-college,Single,Service,White,Female,0
29,35,Government,Some-college,Single,Professional,White,Male,0
38,40,Private,HS-grad,Married,White-Collar,White,Male,1
24,65,Private,Some-college,Married,Blue-Collar,White,Male,0
43,72,Private,School,Married,Blue-Collar,Other,Female,0
45,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
24,40,Private,HS-grad,Single,White-Collar,White,Female,0
45,40,Private,Some-college,Married,Blue-Collar,White,Male,0
24,40,Private,Some-college,Single,Blue-Collar,White,Male,0
33,60,Private,Bachelors,Married,White-Collar,White,Male,1
36,39,Government,Some-college,Married,White-Collar,White,Female,1
44,40,Government,Masters,Married,Professional,White,Female,1
72,30,Other/Unknown,Assoc,Widowed,Other/Unknown,White,Female,0
29,40,Private,Assoc,Married,Blue-Collar,White,Male,1
46,30,Private,Some-college,Divorced,Service,White,Female,0
34,60,Private,HS-grad,Married,Blue-Collar,White,Male,1
74,40,Other/Unknown,School,Married,Other/Unknown,Other,Male,0
25,48,Private,HS-grad,Married,Sales,White,Male,0
35,40,Government,HS-grad,Married,Blue-Collar,White,Male,1
51,40,Private,HS-grad,Married,Blue-Collar,White,Male,1
29,40,Private,Masters,Single,Blue-Collar,Other,Male,0
70,30,Private,HS-grad,Married,Blue-Collar,White,Male,0
29,40,Government,HS-grad,Married,Blue-Collar,White,Male,1
25,40,Private,School,Single,Blue-Collar,White,Male,0
27,40,Private,Bachelors,Single,White-Collar,White,Female,0
19,40,Private,Some-college,Single,Sales,White,Male,0
21,20,Private,Some-college,Single,White-Collar,Other,Male,0
33,40,Private,Bachelors,Single,White-Collar,White,Female,0
67,40,Self-Employed,School,Married,Blue-Collar,White,Male,0
44,36,Government,Doctorate,Married,Professional,White,Male,1
40,35,Private,School,Single,Blue-Collar,White,Male,0
51,35,Self-Employed,Bachelors,Married,White-Collar,Other,Female,0
42,42,Private,HS-grad,Married,Blue-Collar,White,Male,0
56,50,Self-Employed,Some-college,Married,Blue-Collar,White,Male,1
35,40,Private,Some-college,Married,Blue-Collar,White,Male,0
59,36,Private,Assoc,Divorced,Professional,White,Female,0
57,40,Government,HS-grad,Divorced,White-Collar,White,Female,0
49,65,Self-Employed,Prof-school,Married,Professional,White,Male,1
34,40,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Female,0
42,45,Private,Some-college,Married,Blue-Collar,White,Male,1
21,40,Private,Some-college,Single,White-Collar,Other,Female,0
34,65,Private,Some-college,Married,White-Collar,White,Male,1
23,40,Private,Some-college,Single,White-Collar,White,Male,0
31,40,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Male,0
46,40,Private,Bachelors,Married,White-Collar,White,Male,1
27,44,Private,Some-college,Single,Sales,White,Male,0
25,40,Private,School,Single,Blue-Collar,White,Male,0
25,25,Private,HS-grad,Single,White-Collar,White,Male,0
51,28,Other/Unknown,HS-grad,Married,Other/Unknown,White,Male,0
22,42,Private,HS-grad,Single,Blue-Collar,White,Male,0
21,75,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,0
41,40,Private,Some-college,Divorced,Blue-Collar,White,Male,0
25,40,Private,Bachelors,Single,White-Collar,White,Male,0
41,40,Government,Masters,Single,Professional,Other,Female,0
38,40,Private,Some-college,Single,White-Collar,Other,Female,0
36,65,Private,Some-college,Married,Blue-Collar,White,Male,0
49,35,Private,Masters,Single,Sales,White,Female,0
27,88,Private,Some-college,Married,Professional,White,Male,0
73,50,Private,Some-college,Married,Professional,White,Male,1
36,20,Self-Employed,HS-grad,Married,Service,Other,Female,0
39,45,Private,Some-college,Divorced,White-Collar,White,Female,0
47,40,Government,HS-grad,Married,White-Collar,Other,Female,0
55,25,Private,Some-college,Married,White-Collar,Other,Male,0
40,50,Private,Assoc,Divorced,White-Collar,White,Female,0
49,40,Other/Unknown,HS-grad,Married,Other/Unknown,White,Male,0
24,50,Private,Some-college,Single,Blue-Collar,White,Male,0
30,40,Private,School,Married,Blue-Collar,Other,Male,0
55,40,Private,School,Married,Blue-Collar,White,Male,0
38,40,Private,Bachelors,Divorced,White-Collar,Other,Female,0
48,40,Government,HS-grad,Married,Service,White,Male,0
33,40,Private,Bachelors,Married,Blue-Collar,Other,Male,0
41,40,Government,Bachelors,Married,Professional,White,Female,1
39,40,Private,Some-college,Married,Blue-Collar,White,Male,0
27,60,Government,HS-grad,Married,Blue-Collar,White,Male,0
43,40,Private,School,Married,Blue-Collar,White,Male,0
25,20,Private,Some-college,Married,White-Collar,Other,Female,0
21,40,Private,Some-college,Single,Blue-Collar,White,Male,0
57,35,Government,Bachelors,Widowed,Professional,White,Female,0
39,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
19,35,Other/Unknown,School,Single,Other/Unknown,White,Male,0
20,30,Private,Some-college,Single,Sales,Other,Male,0
40,20,Private,HS-grad,Married,Sales,White,Female,0
24,38,Private,HS-grad,Single,White-Collar,White,Male,0
41,38,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
37,40,Private,Assoc,Single,Service,White,Male,0
63,40,Government,Bachelors,Married,Professional,White,Male,1
44,60,Self-Employed,HS-grad,Married,Blue-Collar,White,Male,0
42,40,Private,Some-college,Divorced,Sales,White,Male,0
38,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
45,40,Government,HS-grad,Divorced,Service,Other,Female,0
19,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
57,55,Self-Employed,HS-grad,Widowed,Blue-Collar,White,Male,1
54,40,Self-Employed,School,Married,Blue-Collar,White,Male,1
27,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
46,40,Government,Assoc,Married,Service,White,Male,1
19,20,Other/Unknown,HS-grad,Single,Other/Unknown,Other,Female,0
29,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
23,40,Private,HS-grad,Single,Blue-Collar,White,Male,0
48,45,Private,HS-grad,Married,Blue-Collar,White,Male,0
39,40,Private,Masters,Married,Professional,White,Male,1
38,47,Government,Some-college,Widowed,Blue-Collar,Other,Female,0
34,35,Self-Employed,Prof-school,Married,Professional,White,Male,1
44,40,Private,Some-college,Divorced,White-Collar,White,Female,0
55,40,Government,School,Single,Service,Other,Female,0
43,40,Private,School,Married,Blue-Collar,White,Male,0
25,48,Private,Bachelors,Single,Sales,White,Male,0
29,40,Private,HS-grad,Married,White-Collar,Other,Female,0
42,41,Private,Some-college,Separated,White-Collar,Other,Female,0
31,40,Private,HS-grad,Married,White-Collar,White,Female,1
32,55,Private,Masters,Married,White-Collar,White,Male,1
51,38,Private,HS-grad,Married,White-Collar,Other,Female,0
25,40,Private,Bachelors,Married,White-Collar,White,Female,0
35,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
28,40,Self-Employed,Some-college,Single,Blue-Collar,White,Male,0
20,50,Other/Unknown,Some-college,Single,Other/Unknown,White,Male,0
46,40,Private,HS-grad,Single,White-Collar,White,Female,0
65,20,Private,HS-grad,Divorced,Sales,White,Female,0
25,40,Private,HS-grad,Married,Blue-Collar,White,Male,0
30,65,Private,Bachelors,Single,Sales,White,Male,0
42,50,Private,HS-grad,Divorced,Blue-Collar,White,Male,0
38,40,Private,Assoc,Married,Sales,White,Male,0
41,40,Private,School,Married,Service,Other,Male,0
37,40,Private,Some-college,Single,Blue-Collar,White,Male,0
47,60,Private,Doctorate,Married,Professional,White,Male,1
63,22,Private,School,Married,Sales,White,Male,0
28,40,Private,Some-college,Single,Service,Other,Male,0
28,65,Private,Bachelors,Single,Sales,White,Male,0
35,60,Private,Bachelors,Married,White-Collar,White,Male,0
57,55,Private,HS-grad,Married,Blue-Collar,White,Male,0
37,55,Private,Masters,Married,White-Collar,White,Male,1
37,40,Self-Employed,Masters,Single,White-Collar,White,Male,0
59,40,Private,Masters,Widowed,Professional,White,Female,0
58,40,Private,School,Married,Blue-Collar,White,Male,0
31,45,Government,Masters,Married,Professional,White,Male,0
67,7,Other/Unknown,HS-grad,Divorced,Other/Unknown,White,Female,0
21,39,Private,School,Single,White-Collar,White,Female,0
